codigo_uc;municipio;uf
0000.52.0899;TEREZÓPOLIS DE GOIÁS;GO
0000.52.0900;ALTO PARAÍSO DE GOIÁS;GO
0000.52.0900;CAVALCANTE;GO
0000.52.0900;COLINAS DO SUL;GO
0000.52.0900;ITAJU;SP
0000.52.0900;NOVA ROMA;GO
0000.52.0900;TERESINA DE GOIÁS;GO
0000.52.1738;CALDAS NOVAS;GO
0000.52.1738;RIO QUENTE;GO
0000.52.1739;COCALZINHO DE GOIÁS;GO
0000.52.1739;CORUMBÁ DE GOIÁS;GO
0000.52.1739;PIRENÓPOLIS;GO
0000.52.1740;GUARANI DE GOIÁS;GO
0000.52.1740;SÃO DOMINGOS;GO
0000.52.1742;JARAGUÁ;GO
0000.52.1743;PARAÚNA;GO
0000.52.1744;SÃO MIGUEL DO ARAGUAIA;GO
0000.52.1745;BURITI DE GOIÁS;GO
0000.52.1745;GOIÁS;GO
0000.52.1745;MOSSÂMEDES;GO
0000.52.1747;ÁGUA LIMPA;GO
0000.52.1748;GUARANI DE GOIÁS;GO
0000.52.1748;SÃO DOMINGOS;GO
0000.52.1749;GOIÁS;GO
0000.52.1749;MOSSÂMEDES;GO
0000.52.1750;COCALZINHO DE GOIÁS;GO
0000.52.1750;CORUMBÁ DE GOIÁS;GO
0000.52.1750;PIRENÓPOLIS;GO
0000.52.1751;NAZÁRIO;GO
0000.52.1751;PALMEIRAS DE GOIÁS;GO
0000.52.1752;GOIÁS;GO
0000.52.1753;PARAÚNA;GO
0000.52.1754;SÃO MIGUEL DO ARAGUAIA;GO
0000.52.1755;BALIZA;GO
0000.52.3030;GOIANÁPOLIS;GO
0000.52.3030;GOIÂNIA;GO
0000.52.3030;NERÓPOLIS;GO
0000.52.3030;TEREZÓPOLIS DE GOIÁS;GO
0000.52.3991;NOVA ROMA;GO
0000.52.3992;ÁGUAS LINDAS DE GOIÁS;GO
0000.52.4128;ALTO PARAÍSO DE GOIÁS;GO
0000.53.1634;BRASÍLIA;DF
0000.53.1636;BRASÍLIA;DF
0000.53.1637;BRASÍLIA;DF
0000.53.1639;BRASÍLIA;DF
0000.53.1640;BRASÍLIA;DF
0000.53.1642;BRASÍLIA;DF
0000.53.1644;BRASÍLIA;DF
0000.53.1645;BRASÍLIA;DF
0000.53.1646;BRASÍLIA;DF
0000.53.1647;BRASÍLIA;DF
0000.53.1648;BRASÍLIA;DF
0000.53.1649;BRASÍLIA;DF
0000.53.1650;BRASÍLIA;DF
0000.53.1651;BRASÍLIA;DF
0000.53.1652;BRASÍLIA;DF
0000.53.1654;BRASÍLIA;DF
0000.53.1655;BRASÍLIA;DF
0000.53.1656;BRASÍLIA;DF
0000.53.1657;BRASÍLIA;DF
0000.53.1658;BRASÍLIA;DF
0000.53.1768;BRASÍLIA;DF
0000.53.1904;BRASÍLIA;DF
0000.53.3178;BRASÍLIA;DF
0000.53.3179;BRASÍLIA;DF
0000.53.4657;BRASÍLIA;DF
0002.11.3871;ARIQUEMES;RO
0005.16.2855;SERRA DO NAVIO;AP
0010.33.3859;ANGRA DOS REIS;RJ
0015.11.3151;OURO PRETO DO OESTE;RO
0015.16.2588;PEDRA BRANCA DO AMAPARI;AP
0015.33.2823;APERIBÉ;RJ
0015.33.3002;APERIBÉ;RJ
0015.52.3608;ADELÂNDIA;GO
0020.14.2976;CARACARAÍ;RR
0020.32.2878;ALEGRE;ES
0023.11.4908;ARIQUEMES;RO
0023.11.4909;ARIQUEMES;RO
0023.33.2050;ARMAÇÃO DOS BÚZIOS;RJ
0025.33.1850;ARRAIAL DO CABO;RJ
0025.33.1926;ARRAIAL DO CABO;RJ
0025.50.1990;ALCINÓPOLIS;MS
0025.50.1997;ALCINÓPOLIS;MS
0025.50.4322;ALCINÓPOLIS;MS
0030.28.3459;ARACAJU;SE
0040.12.3217;RIO BRANCO;AC
0040.32.2539;ANCHIETA;ES
0040.32.2575;ANCHIETA;ES
0040.32.2957;ANCHIETA;ES
0040.33.1631;BARRA MANSA;RJ
0040.33.3389;BARRA MANSA;RJ
0040.33.3390;BARRA MANSA;RJ
0040.33.3392;BARRA MANSA;RJ
0040.33.3396;BARRA MANSA;RJ
0040.33.4334;BARRA MANSA;RJ
0050.33.3824;BOM JARDIM;RJ
0055.52.3961;ALTO HORIZONTE;GO
0060.32.1565;ARACRUZ;ES
0060.32.1566;ARACRUZ;ES
0060.32.2919;ARACRUZ;ES
0060.33.3417;BOM JESUS DO ITABAPOANA;RJ
0060.50.2607;AMAMBAI;MS
0060.50.4333;AMAMBAI;MS
0060.52.3234;ALTO PARAÍSO DE GOIÁS;GO
0064.11.4786;COLORADO DO OESTE;RO
0080.15.1960;ANANINDEUA;PA
0080.15.2663;ANANINDEUA;PA
0080.21.3615;ANAPURUS;MA
0080.32.3910;BAIXO GUANDU;ES
0080.33.2012;CACHOEIRAS DE MACACU;RJ
0080.33.2824;CACHOEIRAS DE MACACU;RJ
0080.52.3927;ALVORADA DO NORTE;GO
0082.52.4299;AMARALINA;GO
0090.33.3154;CAMBUCI;RJ
0093.33.3621;CARAPEBUS;RJ
0093.33.3628;CARAPEBUS;RJ
0093.33.3629;CARAPEBUS;RJ
0093.33.3630;CARAPEBUS;RJ
0100.33.3060;CAMPOS DOS GOYTACAZES;RJ
0100.33.3115;CAMPOS DOS GOYTACAZES;RJ
0100.33.4998;ANGRA DOS REIS;RJ
0100.33.4999;ANGRA DOS REIS;RJ
0102.32.4619;AFONSO CLÁUDIO;ES
0110.23.2873;ARACATI;CE
0115.32.4119;BREJETUBA;ES
0120.24.4075;ARÊS;RN
0120.33.3752;CARMO;RJ
0120.52.4413;ANHANGUERA;GO
0130.29.3596;ANDARAÍ;BA
0130.32.2598;CARIACICA;ES
0130.32.2599;CARIACICA;ES
0130.32.2600;CARIACICA;ES
0130.32.2601;CARIACICA;ES
0134.52.3062;ACREÚNA;GO
0140.21.3509;BALSAS;MA
0150.52.4149;APORÉ;GO
0160.32.3426;CONCEIÇÃO DA BARRA;ES
0160.43.3138;BAGÉ;RS
0170.33.3230;DUQUE DE CAXIAS;RJ
0170.33.3231;DUQUE DE CAXIAS;RJ
0170.33.3232;DUQUE DE CAXIAS;RJ
0185.33.3335;GUAPIMIRIM;RJ
0189.11.4597;PIMENTA BUENO;RO
0190.32.2067;DOMINGOS MARTINS;ES
0190.33.3697;ITABORAÍ;RJ
0190.50.4337;BATAGUASSU;MS
0200.33.3981;ITAGUAÍ;RJ
0200.33.3984;ITAGUAÍ;RJ
0200.42.2643;BALNEÁRIO CAMBORIÚ;SC
0205.11.4601;PORTO VELHO;RO
0205.11.4602;PORTO VELHO;RO
0205.11.4603;PORTO VELHO;RO
0205.11.4604;PORTO VELHO;RO
0205.11.4685;PORTO VELHO;RO
0210.42.3688;BARRA VELHA;SC
0210.43.3791;BENTO GONÇALVES;RS
0215.15.3163;CANAÃ DOS CARAJÁS;PA
0220.32.2039;FUNDÃO;ES
0220.33.3035;ITAPERUNA;RJ
0220.33.3042;ITAPERUNA;RJ
0220.33.3044;ITAPERUNA;RJ
0220.33.3521;ITAPERUNA;RJ
0220.33.3542;ITAPERUNA;RJ
0225.33.4687;AREAL;RJ
0225.33.4688;AREAL;RJ
0225.33.4689;AREAL;RJ
0225.33.4690;AREAL;RJ
0225.33.4691;AREAL;RJ
0225.33.4692;AREAL;RJ
0227.33.2849;JAPERI;RJ
0227.33.3467;JAPERI;RJ
0227.33.3471;JAPERI;RJ
0230.42.3536;BIGUAÇU;SC
0233.33.5010;ARMAÇÃO DOS BÚZIOS;RJ
0233.33.5013;ARMAÇÃO DOS BÚZIOS;RJ
0240.15.3739;CASTANHAL;PA
0240.32.2939;GUARAPARI;ES
0240.33.2028;MACAÉ;RJ
0240.33.2035;MACAÉ;RJ
0240.33.2036;MACAÉ;RJ
0240.33.2047;MACAÉ;RJ
0240.33.3553;MACAÉ;RJ
0250.33.2789;MAGÉ;RJ
0250.33.2801;MAGÉ;RJ
0253.16.4562;ITAUBAL;AP
0260.13.2556;MANAUS;AM
0260.13.2738;MANAUS;AM
0260.13.2742;MANAUS;AM
0260.33.3205;MANGARATIBA;RJ
0270.33.3270;MARICÁ;RJ
0270.33.3484;MARICÁ;RJ
0270.33.3502;MARICÁ;RJ
0270.33.3503;MARICÁ;RJ
0270.35.3143;APIAÍ;SP
0280.43.4201;CAÇAPAVA DO SUL;RS
0290.50.3505;CASSILÂNDIA;MS
0295.50.1819;CHAPADÃO DO SUL;MS
0300.27.4843;ARAPIRACA;AL
0300.33.1915;MIRACEMA;RJ
0300.33.1944;MIRACEMA;RJ
0300.33.1945;MIRACEMA;RJ
0300.51.4905;ALTO ARAGUAIA;MT
0300.51.4907;ALTO ARAGUAIA;MT
0300.51.4911;ALTO ARAGUAIA;MT
0301.26.4637;PARANATAMA;PE
0305.51.3875;CLÁUDIA;MT
0308.35.4799;SÃO PAULO;SP
0310.33.2943;NATIVIDADE;RJ
0320.13.4139;NOVO AIRÃO;AM
0320.32.2054;LINHARES;ES
0320.35.4067;ARARAQUARA;SP
0320.50.1581;CORUMBÁ;MS
0320.51.3702;COLÍDER;MT
0325.50.1638;COSTA RICA;MS
0325.50.1641;COSTA RICA;MS
0325.50.1643;COSTA RICA;MS
0330.21.3485;CODÓ;MA
0330.33.3156;NITERÓI;RJ
0330.33.3169;NITERÓI;RJ
0330.33.3965;NITERÓI;RJ
0330.33.3968;NITERÓI;RJ
0330.33.3969;NITERÓI;RJ
0330.33.4348;NITERÓI;RJ
0332.32.2879;MARATAÍZES;ES
0340.51.2832;CUIABÁ;MT
0350.33.1580;NOVA IGUAÇU;RJ
0350.33.1871;NOVA IGUAÇU;RJ
0350.33.1872;NOVA IGUAÇU;RJ
0350.33.1873;NOVA IGUAÇU;RJ
0350.33.1875;NOVA IGUAÇU;RJ
0350.33.1876;NOVA IGUAÇU;RJ
0350.33.1878;NOVA IGUAÇU;RJ
0350.33.1879;NOVA IGUAÇU;RJ
0350.33.2749;NOVA IGUAÇU;RJ
0360.13.3557;SANTA ISABEL DO RIO NEGRO;AM
0360.33.1991;PARACAMBI;RJ
0370.23.4218;CAUCAIA;CE
0370.41.2596;CAMBÉ;PR
0370.41.2597;CAMBÉ;PR
0370.50.1509;DOURADOS;MS
0380.33.3524;PARATY;RJ
0385.33.3690;PATY DO ALFERES;RJ
0385.33.3728;PATY DO ALFERES;RJ
0390.15.3461;JURUTI;PA
0390.33.1516;PETRÓPOLIS;RJ
0390.33.2043;PETRÓPOLIS;RJ
0400.50.4247;GLÓRIA DE DOURADOS;MS
0407.33.4817;BARRA MANSA;RJ
0410.26.2060;CARUARU;PE
0410.33.3000;PORCIÚNCULA;RJ
0412.33.2956;QUATIS;RJ
0415.33.4110;QUISSAMÃ;RJ
0415.33.4178;QUISSAMÃ;RJ
0420.32.2908;PIÚMA;ES
0420.33.3165;RESENDE;RJ
0420.33.3166;RESENDE;RJ
0430.33.1622;RIO BONITO;RJ
0430.33.1623;RIO BONITO;RJ
0430.33.1624;RIO BONITO;RJ
0430.33.1883;RIO BONITO;RJ
0430.33.1897;RIO BONITO;RJ
0430.50.4331;IGUATEMI;MS
0430.50.4332;IGUATEMI;MS
0435.43.2922;CANDIOTA;RS
0440.23.3295;FORTALEZA;CE
0440.23.3900;FORTALEZA;CE
0440.43.4293;CANELA;RS
0440.52.4174;CAIAPÔNIA;GO
0452.33.2551;RIO DAS OSTRAS;RJ
0452.33.2552;RIO DAS OSTRAS;RJ
0452.33.2553;RIO DAS OSTRAS;RJ
0455.33.1763;RIO DE JANEIRO;RJ
0455.33.1764;RIO DE JANEIRO;RJ
0455.33.1765;RIO DE JANEIRO;RJ
0455.33.1766;RIO DE JANEIRO;RJ
0455.33.1767;RIO DE JANEIRO;RJ
0455.33.1769;RIO DE JANEIRO;RJ
0455.33.1777;RIO DE JANEIRO;RJ
0455.33.1778;RIO DE JANEIRO;RJ
0455.33.1782;RIO DE JANEIRO;RJ
0455.33.1783;RIO DE JANEIRO;RJ
0455.33.1784;RIO DE JANEIRO;RJ
0455.33.1785;RIO DE JANEIRO;RJ
0455.33.1786;RIO DE JANEIRO;RJ
0455.33.1787;RIO DE JANEIRO;RJ
0455.33.1788;RIO DE JANEIRO;RJ
0455.33.1789;RIO DE JANEIRO;RJ
0455.33.1790;RIO DE JANEIRO;RJ
0455.33.1791;RIO DE JANEIRO;RJ
0455.33.1793;RIO DE JANEIRO;RJ
0455.33.1795;RIO DE JANEIRO;RJ
0455.33.1796;RIO DE JANEIRO;RJ
0455.33.1797;RIO DE JANEIRO;RJ
0455.33.1798;RIO DE JANEIRO;RJ
0455.33.1799;RIO DE JANEIRO;RJ
0455.33.1800;RIO DE JANEIRO;RJ
0455.33.1801;RIO DE JANEIRO;RJ
0455.33.1802;RIO DE JANEIRO;RJ
0455.33.1803;RIO DE JANEIRO;RJ
0455.33.1805;RIO DE JANEIRO;RJ
0455.33.1807;RIO DE JANEIRO;RJ
0455.33.1811;RIO DE JANEIRO;RJ
0455.33.1814;RIO DE JANEIRO;RJ
0455.33.1816;RIO DE JANEIRO;RJ
0455.33.1817;RIO DE JANEIRO;RJ
0455.33.1820;RIO DE JANEIRO;RJ
0455.33.1822;RIO DE JANEIRO;RJ
0455.33.1823;RIO DE JANEIRO;RJ
0455.33.1824;RIO DE JANEIRO;RJ
0455.33.1825;RIO DE JANEIRO;RJ
0455.33.1826;RIO DE JANEIRO;RJ
0455.33.1827;RIO DE JANEIRO;RJ
0455.33.2868;RIO DE JANEIRO;RJ
0455.33.2903;RIO DE JANEIRO;RJ
0455.33.4295;RIO DE JANEIRO;RJ
0455.33.4350;RIO DE JANEIRO;RJ
0455.33.4351;RIO DE JANEIRO;RJ
0455.33.4378;RIO DE JANEIRO;RJ
0455.33.4379;RIO DE JANEIRO;RJ
0455.52.3827;CALDAZINHA;GO
0460.42.1913;CRICIÚMA;SC
0470.33.2921;SANTO ANTÔNIO DE PÁDUA;RJ
0470.33.2947;SANTO ANTÔNIO DE PÁDUA;RJ
0470.33.3805;SANTO ANTÔNIO DE PÁDUA;RJ
0470.33.3806;SANTO ANTÔNIO DE PÁDUA;RJ
0480.33.2912;SÃO FIDÉLIS;RJ
0490.33.3214;SÃO GONÇALO;RJ
0490.33.3215;SÃO GONÇALO;RJ
0490.33.3698;SÃO GONÇALO;RJ
0490.33.3699;SÃO GONÇALO;RJ
0490.33.3700;SÃO GONÇALO;RJ
0500.32.2566;SERRA;ES
0500.32.2582;SERRA;ES
0500.32.2583;SERRA;ES
0500.32.2586;SERRA;ES
0500.32.2728;SERRA;ES
0500.33.4253;SÃO JOÃO DA BARRA;RJ
0500.33.4300;SÃO JOÃO DA BARRA;RJ
0500.33.4320;SÃO JOÃO DA BARRA;RJ
0503.32.4245;VARGEM ALTA;ES
0505.52.4155;CASTELÂNDIA;GO
0510.32.2558;VIANA;ES
0510.33.2034;SÃO JOÃO DE MERITI;RJ
0510.52.1947;CATALÃO;GO
0515.33.3978;SÃO JOSÉ DO VALE DO RIO PRETO;RJ
0515.33.3979;SÃO JOSÉ DO VALE DO RIO PRETO;RJ
0515.51.3801;JUÍNA;MT
0520.32.2778;VILA VELHA;ES
0520.32.2888;VILA VELHA;ES
0520.32.2915;VILA VELHA;ES
0520.32.2920;VILA VELHA;ES
0520.33.3027;SÃO PEDRO DA ALDEIA;RJ
0520.50.3861;LADÁRIO;MS
0525.51.4307;LUCAS DO RIO VERDE;MT
0530.32.2644;VITÓRIA;ES
0530.32.2645;VITÓRIA;ES
0530.32.2646;VITÓRIA;ES
0530.32.2647;VITÓRIA;ES
0530.32.2648;VITÓRIA;ES
0530.32.2649;VITÓRIA;ES
0530.32.2650;VITÓRIA;ES
0530.32.2651;VITÓRIA;ES
0530.32.2652;VITÓRIA;ES
0530.32.3813;VITÓRIA;ES
0530.32.3814;VITÓRIA;ES
0530.32.3815;VITÓRIA;ES
0535.23.3034;ICAPUÍ;CE
0535.23.3128;ICAPUÍ;CE
0540.42.1575;FLORIANÓPOLIS;SC
0540.42.1839;FLORIANÓPOLIS;SC
0540.42.1841;FLORIANÓPOLIS;SC
0540.42.3029;FLORIANÓPOLIS;SC
0540.42.3159;FLORIANÓPOLIS;SC
0540.42.3430;FLORIANÓPOLIS;SC
0540.42.3732;FLORIANÓPOLIS;SC
0540.42.4316;FLORIANÓPOLIS;SC
0540.42.4318;FLORIANÓPOLIS;SC
0553.15.4040;PARAUAPEBAS;PA
0555.33.3689;SEROPÉDICA;RJ
0558.51.3701;MARCELÂNDIA;MT
0560.31.2953;BARBACENA;MG
0570.41.4182;CLEVELÂNDIA;PR
0570.41.4196;CLEVELÂNDIA;PR
0570.41.4204;CLEVELÂNDIA;PR
0570.50.1510;NAVIRAÍ;MS
0570.50.3619;NAVIRAÍ;MS
0575.33.1662;TANGUÁ;RJ
0580.33.1895;TERESÓPOLIS;RJ
0600.33.3745;TRÊS RIOS;RJ
0600.33.3746;TRÊS RIOS;RJ
0600.33.3747;TRÊS RIOS;RJ
0600.33.3749;TRÊS RIOS;RJ
0602.43.4676;SEVERIANO DE ALMEIDA;RS
0605.28.4948;BARRA DOS COQUEIROS;SE
0605.33.4667;BOM JESUS DO ITABAPOANA;RJ
0605.33.4822;BOM JESUS DO ITABAPOANA;RJ
0605.33.4823;BOM JESUS DO ITABAPOANA;RJ
0605.33.4824;BOM JESUS DO ITABAPOANA;RJ
0605.33.4825;BOM JESUS DO ITABAPOANA;RJ
0605.43.1860;CRISTAL;RS
0606.35.4663;PORTO FELIZ;SP
0606.35.4895;PORTO FELIZ;SP
0607.32.3065;ARACRUZ;ES
0607.51.4567;ALTO TAQUARI;MT
0613.15.4050;REDENÇÃO;PA
0618.51.3153;NOVA LACERDA;MT
0620.33.4390;VASSOURAS;RJ
0630.33.1568;VOLTA REDONDA;RJ
0635.50.4330;PARANHOS;MS
0637.51.4384;PEDRA PRETA;MT
0660.52.3592;CUMARI;GO
0670.31.3127;BETIM;MG
0680.15.3564;SANTARÉM;PA
0680.15.3566;SANTARÉM;PA
0680.15.3573;SANTARÉM;PA
0690.41.2604;CURITIBA;PR
0690.41.2746;CURITIBA;PR
0690.52.4222;DAVINÓPOLIS;GO
0704.33.5053;CABO FRIO;RJ
0704.33.5054;CABO FRIO;RJ
0710.42.3398;ILHOTA;SC
0719.51.2851;RIBEIRÃOZINHO;MT
0730.23.3720;JUAZEIRO DO NORTE;CE
0750.25.3853;JOÃO PESSOA;PB
0750.35.2662;BOTUCATU;SP
0760.35.3854;BRAGANÇA PAULISTA;SP
0760.51.3738;RONDONÓPOLIS;MT
0760.52.3855;FAZENDA NOVA;GO
0770.50.4326;SETE QUEDAS;MS
0770.50.4328;MUNDO NOVO;MS
0787.51.4352;SAPEZAL;MT
0790.51.3196;SINOP;MT
0790.51.3773;SINOP;MT
0792.51.3775;SORRISO;MT
0795.50.4329;TACURU;MS
0797.50.3546;TAQUARUSSU;MS
0803.33.4836;CACHOEIRAS DE MACACU;RJ
0803.33.4878;CACHOEIRAS DE MACACU;RJ
0803.33.4903;CACHOEIRAS DE MACACU;RJ
0805.51.3616;TERRA NOVA DO NORTE;MT
0810.24.1851;NATAL;RN
0815.52.3865;GAMELEIRA DE GOIÁS;GO
0820.42.1865;ITAJAÍ;SC
0820.42.1866;ITAJAÍ;SC
0820.42.1906;ITAJAÍ;SC
0830.42.3770;ITAPEMA;SC
0830.50.2845;TRÊS LAGOAS;MS
0830.50.2846;TRÊS LAGOAS;MS
0830.50.2847;TRÊS LAGOAS;MS
0830.52.3878;DIVINÓPOLIS DE GOIÁS;GO
0845.42.2049;ITAPOÁ;SC
0850.35.3219;CAÇAPAVA;SP
0850.35.3220;CAÇAPAVA;SP
0850.52.3818;GOIANDIRA;GO
0860.29.3847;CONDE;BA
0877.43.4785;ARARICÁ;RS
0890.42.3401;JARAGUÁ DO SUL;SC
0910.42.2923;JOINVILLE;SC
0910.42.2924;JOINVILLE;SC
0910.42.2925;JOINVILLE;SC
0910.42.2926;JOINVILLE;SC
0910.42.2927;JOINVILLE;SC
0910.43.4100;GRAMADO;RS
0910.52.3584;GOIATUBA;GO
0930.25.1727;MATARACA;PB
0930.42.3122;LAGES;SC
0930.43.4175;GUAÍBA;RS
0940.41.3551;GUARAPUAVA;PR
0950.35.1570;CAMPINAS;SP
0950.35.2631;CAMPINAS;SP
0950.35.2637;CAMPINAS;SP
0950.35.2638;CAMPINAS;SP
0951.33.4945;COMENDADOR LEVY GASPARIAN;RJ
0960.43.4314;HORIZONTINA;RS
0993.52.3857;INACIOLÂNDIA;GO
1000.17.4995;PALMAS;TO
1000.31.2766;CAETÉ;MG
1000.31.2767;CAETÉ;MG
1000.31.2768;CAETÉ;MG
1000.31.2771;CAETÉ;MG
1001.22.4446;TERESINA;PI
1007.31.4450;SÃO DOMINGOS DO PRATA;MG
1040.42.4195;MARACAJÁ;SC
1050.35.2776;CARAGUATATUBA;SP
1130.42.2359;NAVEGANTES;SC
1160.26.4250;RECIFE;PE
1160.26.4257;RECIFE;PE
1160.26.4262;RECIFE;PE
1160.26.4274;RECIFE;PE
1160.26.4276;RECIFE;PE
1160.26.4277;RECIFE;PE
1160.26.4279;RECIFE;PE
1160.26.4280;RECIFE;PE
1160.26.4281;RECIFE;PE
1160.26.4282;RECIFE;PE
1160.26.4283;RECIFE;PE
1160.26.4284;RECIFE;PE
1160.26.4285;RECIFE;PE
1160.26.4286;RECIFE;PE
1160.26.4288;RECIFE;PE
1160.26.4289;RECIFE;PE
1160.26.4290;RECIFE;PE
1160.26.4291;RECIFE;PE
1160.26.4292;RECIFE;PE
1160.26.4311;RECIFE;PE
1160.26.4312;RECIFE;PE
1160.26.4339;RECIFE;PE
1160.42.4140;NOVA VENEZA;SC
1207.33.4761;CARMO;RJ
1207.33.4763;CARMO;RJ
1207.33.4764;CARMO;RJ
1209.32.4875;CACHOEIRO DE ITAPEMIRIM;ES
1220.21.3605;TIMON;MA
1220.29.4135;IBICOARA;BA
1220.52.4151;JUSSARA;GO
1225.52.4138;LAGOA SANTA;GO
1270.52.2800;MAMBAÍ;GO
1280.42.4150;BALNEÁRIO PIÇARRAS;SC
1290.52.3915;MARZAGÃO;GO
1305.52.4049;MIMOSO DE GOIÁS;GO
1306.33.4432;CASIMIRO DE ABREU;RJ
1308.52.3849;MINAÇU;GO
1340.35.2840;CRUZEIRO;SP
1350.42.3626;PORTO BELO;SC
1350.43.1976;OSÓRIO;RS
1360.29.2321;ILHÉUS;BA
1360.29.3177;ILHÉUS;BA
1405.33.4662;CONCEIÇÃO DE MACABU;RJ
1405.33.4671;CONCEIÇÃO DE MACABU;RJ
1405.33.4802;CONCEIÇÃO DE MACABU;RJ
1405.33.4896;CONCEIÇÃO DE MACABU;RJ
1405.33.4901;CONCEIÇÃO DE MACABU;RJ
1405.52.4227;MUNDO NOVO;GO
1480.24.4081;VERA CRUZ;RN
1480.52.3787;NOVA AURORA;GO
1485.26.3281;TAMANDARÉ;PE
1500.42.2944;RIO NEGRINHO;SC
1500.42.2945;RIO NEGRINHO;SC
1501.43.4618;TORRES;RS
1504.33.4856;CORDEIRO;RJ
1504.33.4857;CORDEIRO;RJ
1504.33.4858;CORDEIRO;RJ
1520.52.4156;NOVO BRASIL;GO
1530.52.3820;ORIZONA;GO
1550.52.3594;OUVIDOR;GO
1560.43.1757;RIO GRANDE;RS
1580.42.4310;SÃO BENTO DO SUL;SC
1580.52.3856;PALMELO;GO
1600.52.3860;PANAMÁ;GO
1620.42.4343;SÃO FRANCISCO DO SUL;SC
1680.52.4313;PETROLINA DE GOIÁS;GO
1690.43.3508;SANTA MARIA;RS
1707.21.4942;BARREIRINHAS;MA
1709.15.4587;BRAGANÇA;PA
1709.15.4588;BRAGANÇA;PA
1710.52.3273;PIRACANJUBA;GO
1740.42.4099;SCHROEDER;SC
1750.29.3623;JACOBINA;BA
1750.31.2730;CONCEIÇÃO DO MATO DENTRO;MG
1750.31.2731;CONCEIÇÃO DO MATO DENTRO;MG
1750.31.3155;CONCEIÇÃO DO MATO DENTRO;MG
1760.43.4194;SANTO ANTÔNIO DA PATRULHA;RS
1800.31.2869;CONGONHAS;MG
1820.42.2340;TIMBÓ;SC
1820.43.2320;SÃO FRANCISCO DE PAULA;RS
1830.52.3515;POSSE;GO
1850.33.4451;GUAPIMIRIM;RJ
1850.33.4452;GUAPIMIRIM;RJ
1850.33.4453;GUAPIMIRIM;RJ
1850.43.3207;SÃO JOSÉ DO NORTE;RS
1860.41.4219;PAULA FREITAS;PR
1860.41.4220;PAULA FREITAS;PR
1860.41.4221;PAULA FREITAS;PR
1870.35.3977;GUARUJÁ;SP
1870.35.4298;GUARUJÁ;SP
1870.43.1975;SÃO LEOPOLDO;RS
1880.35.2780;GUARULHOS;SP
1880.35.2781;GUARULHOS;SP
1880.35.2783;GUARULHOS;SP
1906.29.4810;MUCUGÊ;BA
1908.43.4894;MARCELINO RAMOS;RS
1910.52.3858;SANTA BÁRBARA DE GOIÁS;GO
1920.42.2261;VIDAL RAMOS;SC
1940.31.4070;CORONEL FABRICIANO;MG
1940.31.4085;CORONEL FABRICIANO;MG
1990.43.3613;SAPIRANGA;RS
2009.32.4539;DORES DO RIO PRETO;ES
2015.17.2792;SÃO FÉLIX DO TOCANTINS;TO
2028.52.4172;SÃO PATRÍCIO;GO
2050.29.3800;MARACÁS;BA
2050.43.1948;SERTÃO;RS
2050.52.4321;SERRANÓPOLIS;GO
2056.33.4984;ITALVA;RJ
2056.33.4985;ITALVA;RJ
2056.33.4986;ITALVA;RJ
2056.33.4988;ITALVA;RJ
2056.33.4989;ITALVA;RJ
2056.33.4990;ITALVA;RJ
2100.29.3581;MATA DE SÃO JOÃO;BA
2100.50.4439;BELA VISTA;MS
2190.52.4287;VARJÃO;GO
2200.29.3803;MUCURI;BA
2200.31.1528;DIVINO;MG
2200.31.2837;DIVINO;MG
2202.15.4590;CAPANEMA;PA
2208.22.4783;CAMPO MAIOR;PI
2254.33.4710;ITATIAIA;RJ
2300.43.3400;VIAMÃO;RS
2305.42.4659;BIGUAÇU;SC
2390.35.3434;ITU;SP
2420.31.2906;ESPERA FELIZ;MG
2420.31.2941;ESPERA FELIZ;MG
2510.31.3555;EXTREMA;MG
2530.29.3033;PORTO SEGURO;BA
2590.35.2246;JUNDIAÍ;SP
2600.24.4944;CEARÁ-MIRIM;RN
2601.33.4670;MANGARATIBA;RJ
2601.33.4884;MANGARATIBA;RJ
2710.31.4063;FRUTAL;MG
2740.35.4225;LUCÉLIA;SP
2770.31.2814;GOVERNADOR VALADARES;MG
2840.29.3797;SANTA RITA DE CÁSSIA;BA
2858.33.4624;MESQUITA;RJ
2858.33.4636;MESQUITA;RJ
2908.33.4969;MIGUEL PEREIRA;RJ
2908.33.4973;MIGUEL PEREIRA;RJ
2908.33.4976;MIGUEL PEREIRA;RJ
2908.33.4977;MIGUEL PEREIRA;RJ
2908.33.5001;MIGUEL PEREIRA;RJ
3030.35.1942;MIRASSOL;SP
3104.33.4418;NATIVIDADE;RJ
3104.33.4585;NATIVIDADE;RJ
3104.33.4589;NATIVIDADE;RJ
3170.31.1523;ITABIRA;MG
3170.31.1525;ITABIRA;MG
3170.31.2011;ITABIRA;MG
3170.31.2025;ITABIRA;MG
3170.31.3168;ITABIRA;MG
3170.31.3170;ITABIRA;MG
3201.29.4555;BARREIRAS;BA
3201.29.4661;BARREIRAS;BA
3209.25.4713;CABEDELO;PB
3256.50.4776;COSTA RICA;MS
3280.31.1532;ITAMBÉ DO MATO DENTRO;MG
3302.33.4967;NITERÓI;RJ
3302.33.4968;NITERÓI;RJ
3302.33.4978;NITERÓI;RJ
3303.42.4599;CAMPO ALEGRE;SC
3401.33.4666;NOVA FRIBURGO;RJ
3401.33.4819;NOVA FRIBURGO;RJ
